"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"IEXQ3QJU","bookSection","2016","Hanneman, R.A.; Riddle, M.","Chapter 1: Social Network Data","Introduction to Social Network Methods","","","","http://faculty.ucr.edu/~hanneman/nettext/C1_Social_Network_Data.html","","2016-01-18","2016-09-13 16:15:07","2016-09-13 16:15:07","2016-01-18 20:17:24","","","","","","","","","","","","","","","","","","","","","","<p>""Network"" data (in their purest form) consist of a square array of measurements</p> <p>the <strong>first major</strong> emphasis of network analysis: seeing how actors are located or ""embedded"" in the overall network.</p> <p>the <strong>second major</strong> emphasis of network analysis: seeing how the whole pattern of individual choices gives rise to more holistic patterns</p> <p>The major difference between conventional and network data is that conventional data focuses on actors and attributes; network data focus on actors and relations. Rather than thinking about how an actor's ties with other actors describes the attributes of ""ego,"" network analysts instead see a structure of connections, within which the actor is embedded.</p> <p><strong>Nodes</strong>: dependent data</p> <p><strong>Populations &amp; samples</strong>: Because network methods focus on relations among actors, actors cannot be sampled independently to be included as observations. If one actor happens to be selected, then we must also include all other actors to whom our ego has (or could have) ties. As a result, network approaches tend to study whole populations by means of census, rather than by sample.</p> <p><strong>2 kinds of boundaries</strong>: imposed by actor themselves (e.g. a classroom, a club ...);&nbsp; a more ""demographic"" or ""ecological"" approach to define population boundaries (e.g. a bounded spatial area, who meet some criteria)</p> <p><strong>Modality and levels of analysis</strong>: Most social network analysts think of individual persons as being embedded in networks that are embedded in networks that are embedded in networks. Network analysts describe such structures<br />as ""multimodal.""</p> <p><strong>Relations</strong></p> <p><strong>Sampling ties</strong>: Full network methods (taking a census of ties in a population of actors); Snowball methods (dach of actors is asked to name some or all of their ties to other actors); Egocentric networks with&nbsp; alter connections (begin with a selection of focal nodes (egos), and identify the nodes to which they are connected); Egocentric<br />networks and ego only (collect information on the connections among the actors connected to each focal ego)</p> <p><strong>Multiple relations</strong>: faculty-school + faculty-students + faculty-expertise... The positions that actors hold in the web of group affiliations are multifaceted.</p> <p><strong>Scales of measurement</strong></p> <p>Binary measures of relations: absent tie 0; present 1</p> <p>Multiplecategory nominal measures of relations: type of ties: friend/ lover/ business...</p> <p>Grouped ordinal measures of relations: like 1, no 0, dislike -1</p> <p>Fullrank ordinal measures of relations: strongest to weakest</p> <p>Interval measures of relations: Asking respondents to report the details of the frequency or intensity of ties by survey or interview methods, however, can be rather unreliable</p> <p>&nbsp;</p>","","http://faculty.ucr.edu/~hanneman/nettext/C1_Social_Network_Data.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IFHW2JZV","videoRecording","2015","Educause","Why Is Measuring Learning So Difficult?","","","","","https://www.youtube.com/watch?v=_iv8A1pHNYA","Several higher education learning and assessment professionals discuss the difficulties of measuring learning.","2015-08-17","2016-09-13 16:15:06","2016-09-13 16:15:06","2016-01-17 18:50:57","","","","","","","","","","","","","","","","","","","YouTube","","","<p>Don't know where a student is starting from</p> <p>Can't measure all the ways that people learn</p> <p>Based on proxies, but proxies change based on context not just individual</p> <p>We have to simplify but may throw away the signal and keep the noise</p>","","","","Assessment; Education; educational assessment; EDUCAUSE; Higher Education; learners; Learning; Teaching and learning","","","","","","","","","","","","","","","","","","","","","470 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
"K86CU6U7","webpage","2016","Weinersmith, Zach","Saturday Morning Breakfast Cereal","","","","","http://www.smbc-comics.com/index.php?id=3978","","2016-01-05","2016-09-13 16:15:07","2016-09-13 16:15:07","2016-01-18 18:17:09","","","","","","","","","","","","","","","","","","","","","","<p>The clock joke shows the importance of interpreting data carefully. Correlation does not mean causality in the first hand. And data are not everything. Even if the casual relationship between clocks and engineers is true, big data still eliminate many small stories. When personalized education becomes increasingly important, the result based on the investigation of a large population may not make that much sense now.</p>","","http://www.smbc-comics.com/index.php?id=3978","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KA5STJDM","videoRecording","2016","Georgia Tech","Cross Validation","","","","","https://www.youtube.com/watch?v=sFO2ff-gTh0","","2016-09-09","2016-09-13 16:15:10","2016-09-13 16:15:10","2016-09-09 19:37:11","","","","","","","","","","","","Youtube","","","","","","","","","","<p>cross-validation</p> <p>training/ test sets; some of training set to be test set</p> <p>a fundamental assumption: representative</p> <p>goal: to be generalized</p>","","https://www.youtube.com/watch?v=sFO2ff-gTh0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KKA89GZR","conferencePaper","2012","Siemens, George; Baker, Ryan S. J. d.","Learning Analytics and Educational Data Mining: Towards Communication and Collaboration","Proceedings of the 2Nd International Conference on Learning Analytics and Knowledge","978-1-4503-1111-3","","10.1145/2330601.2330661","http://doi.acm.org/10.1145/2330601.2330661","Growing interest in data and analytics in education, teaching, and learning raises the priority for increased, high-quality research into the models, methods, technologies, and impact of analytics. Two research communities -- Educational Data Mining (EDM) and Learning Analytics and Knowledge (LAK) have developed separately to address this need. This paper argues for increased and formal communication and collaboration between these communities in order to share research, methods, and tools for data mining and analysis in the service of developing both LAK and EDM fields.","2012","2016-09-13 16:15:06","2016-09-13 16:15:06","2015-01-16 03:15:55","252–254","","","","","","Learning Analytics and Educational Data Mining","","","","","ACM","New York, NY, USA","","","","","","ACM Digital Library","","","<p>Two research communities – Educational Data Mining (EDM) and Learning Analytics and Knowledge (LAK) have developed separately to address this need.</p> <p>The conference explicitly emphasized its role as bridging the computer science and sociology/psychology of learning in declaring that the “technical, pedagogical, and social domains must be brought into dialogue with each other to ensure that interventions and organizational systems serve the needs of<br />all stakeholders.”</p> <p>Drawing value from data in order to guide planning, interventions, and decision-making is an important and fundamental shift in how education systems function.</p> <p>Drawing value from data in order to guide planning, interventions, and decision-making is an important and fundamental shift in how education systems function.</p>","","","","Collaboration; educational data mining; learning analytics and knowledge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M4F5CZVE","conferencePaper","2008","Cortez, Paulo; Silva, Alice Maria Gonçalves","Using data mining to predict secondary school student performance","Proceedings of 5th Annual Future Business Technology Conference","978-90-77381-39-7","","","http://repositorium.sdum.uminho.pt/handle/1822/8024","Although the educational level of the Portuguese population has improved in the last decades, the statistics keep Portugal at Europe’s tail end due to its high student failure rates. In particular, lack of success in the core classes of Mathematics and the Portuguese language is extremely serious. On the other hand, the fields of Business Intelligence (BI)/Data Mining (DM), which aim at extracting high-level knowledge from raw data, offer interesting automated tools that can aid the education domain. The present work intends to approach student achievement in secondary education using BI/DM techniques. Recent real-world data (e.g. student grades, demographic, social and school related features) was collected by using school reports and questionnaires. The two core classes (i.e. Mathematics and Portuguese) were modeled under binary/five-level classification and regression tasks. Also, four DM models (i.e. Decision Trees, Random Forest, Neural Networks and Support Vector Machines) and three input selections (e.g. with and without previous grades) were tested. The results show that a good predictive accuracy can be achieved, provided that the first and/or second school period grades are available. Although student achievement is highly influenced by past evaluations, an explanatory analysis has shown that there are also other relevant features (e.g. number of absences, parent’s job and education, alcohol consumption). As a direct outcome of this research, more efficient student prediction tools can be be developed, improving the quality of education and enhancing school resource management.","2008-04","2016-09-13 16:15:09","2016-09-13 16:15:09","2016-09-04 01:23:19","","","","","","","","","","","","EUROSIS","Porto, Spain","eng","openAccess","","","","repositorium.sdum.uminho.pt","","","<p>The Decision Tree (DT) is a branching structure that represents a set of rules, distinguishing values in a hierarchical form (Breiman et al. 1984).</p> <p>The Random Forest (RF) (Breiman 2001) is an ensemble of T unpruned DT. Each tree is based in a random feature selection from bootstrap training samples and the RF predictions are built by averaging the outputs of the T trees.</p> <p>The NN model is based in the popular multilayer perceptron, with one hidden layer with H hidden nodes.</p> <p>The SVM will use a gaussian kernel with one hyperparameter.</p> <p>Before fitting the models, some preprocessing was required by the NN and SVM models. The nominal3 variables (e.g Mjob) were transformed into a 1-of-C encoding and all attributes were standardized to a zero mean and one standard deviation (Hastie et al. 2001).</p> <p>To access the predictive performances, 20 runs of a 10-fold cross-validation (Hastie et al. 2001) (in a total of 200 simulations) were applied to each configuration.Under such scheme, for a given run the data is randomly divided in 10 subsets of equal size. Sequentially, one different subset is tested (with 10% of the data) and the remaining data used to fit the DM technique. At the end of this process, the evaluated test set contains the whole dataset, although 10 variations of the same DM model are used to create the predictions.</p>","","http://repositorium.sdum.uminho.pt/handle/1822/8024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5th Annual Future Business Technology Conference","","","","","","","","","","","","","","",""
"M5GG7W62","conferencePaper","2013","san Pedro, Maria Ofelia; Baker, Ryan; Bowers, Alex; Heffernan, Neil","Predicting college enrollment from student interaction with an intelligent tutoring system in middle school","Educational Data Mining 2013","","","","","","2013","2016-09-13 16:15:08","2016-09-13 16:15:08","","","","","","","","","","","","","","","","","","","","","","","<p>goal: give sufficient actionable information to instructors or guidance counselors to intervene for individual students</p> <p>predicting college attendance by student data in educational softwares</p> <p>boredom, confusion, and slip/carelessness are significant predictors of college enrollment both by themselves and contribute to the overall model of college enrollment.</p> <p>boredom, gaming the system are associated with lower probability of college enrollment</p> <p>Success within middle school mathematics is positively associated with college enrollment</p> <p>Software - bored/ confused - college enrollment</p> <p>game the system - alternate opportunities</p> <p>other possible methods to predict: decision trees, support vector machines</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PM3IUWMN","bookSection","2013","Desmarais, Michel C.; Naceur, Rhouma","A Matrix Factorization Method for Mapping Items to Skills and for Enhancing Expert-Based Q-Matrices","Artificial Intelligence in Education","978-3-642-39111-8 978-3-642-39112-5","","","http://link.springer.com/chapter/10.1007/978-3-642-39112-5_45","Uncovering the right skills behind question items is a difficult task. It requires a thorough understanding of the subject matter and of the cognitive factors that determine student performance. The skills definition, and the mapping of item to skills, require the involvement of experts. We investigate means to assist experts for this task by using a data driven, matrix factorization approach. The two mappings of items to skills, the expert on one side and the matrix factorization on the other, are compared in terms of discrepancies, and in terms of their performance when used in a linear model of skills assessment and item outcome prediction. Visual analysis shows a relatively similar pattern between the expert and the factorized mappings, although differences arise. The prediction comparison shows the factorization approach performs slightly better than the original expert Q-matrix, giving supporting evidence to the belief that the factorization mapping is valid. Implications for the use of the factorization to design better item to skills mapping are discussed.","2013-07-09","2016-09-13 16:15:08","2016-09-13 16:15:08","2016-09-03 20:44:11","441-450","","","","","","","","","","","Springer Berlin Heidelberg","","en","©2013 Springer-Verlag Berlin Heidelberg","","","","link.springer.com","","","<p>Goal: help experts to uncover right skills behind quetions</p> <p>Method: a data driven, matrix factorization approach (Alternate Least-Square Factorization (ALS))</p> <p>Assessment: a linear model of skills assessment &amp; item outcome prediction</p> <p>Visual analysis: expert ~ factorized mappings</p> <p>Prediction comparison: the factorization approach is slightly better than Q-matrix</p> <p>item topic extraction can be obtained from different data mining techniques, including the factorization approach</p> <p>it is only through the detailed process of engagement and dialogue between analysts, stakeholders and the data that insight and organisational change are developed.</p>","","https://link.springer.com/chapter/10.1007/978-3-642-39112-5_45","","alternating least squares matrix factorization; Artificial Intelligence (incl. Robotics); Cognitive modeling; Computers and Education; Educational Technology; Information Systems Applications (incl. Internet); latent skills; Pedagogic Psychology; skills assessment; Student models; User Interfaces and Human Computer Interaction","Lane, H. Chad; Yacef, Kalina; Mostow, Jack; Pavlik, Philip","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QMX5DEN7","book","2015","Matsuda, Noboru; Furukawa, Tadanobu; Bier, Norman; Faloutsos, Christos","Machine Beats Experts: Automatic Discovery of Skill Models for Data-Driven Online Course Refinement","","","","","http://eric.ed.gov/?id=ED560513","How can we automatically determine which skills must be mastered for the successful completion of an online course? Large-scale online courses (e.g., MOOCs) often contain a broad range of contents frequently intended to be a semester's worth of materials; this breadth often makes it difficult to articulate an accurate set of skills and knowledge (i.e., a skill model, or the QMatrix). We have developed an innovative method to discover skill models from the data of online courses. Our method assumes that online courses have a pre-defined skill map for which skills are associated with formative assessment items embedded throughout the online course. Our method carefully exploits correlations between various parts of student performance, as well as in the text of assessment items, to build a superior statistical model that even outperforms human experts. To evaluate our method, we compare our method with existing methods (LFA) and human engineered skill models on three Open Learning Initiative (OLI) courses at Carnegie Mellon University. The results show that (1) our method outperforms human-engineered skill models, (2) skill models discovered by our method are interpretable, and (3) our method is remarkably faster than existing methods. These results suggest that our method provides a significant contribution to the evidence-based, iterative refinement of online courses with a promising scalability. [For complete proceedings, see ED560503.]","2015-06","2016-09-13 16:15:09","2016-09-13 16:15:09","2016-09-03 20:48:57","","","","","","","Machine Beats Experts","","","","","International Educational Data Mining Society","","en","","","","","ERIC","","","<p>goal: automatically determine skills required in an online course</p> <p>assumption: the online courses have a pre-defined skill map (Q-matrix) or which skills<br />are associated with formative assessment items in the online course</p> <p>method: eEPHIPHANY</p> <p>model evaluation: compare it with existing methods (LFA) and human engineered skill models</p> <p>result: better than human-engineered skill models; skill models discovered are interpretable; remarkably faster than LFA </p> <p>&nbsp;</p> <p>eEPHIPHANY</p> <p>primary input: a matrix representing a chronological record of students’ responses to assessment items (A-matrix)3D: student, answer, attempt</p> <p>goal: find a skill model (Q-matrix) that produces the best prediction of the A-matrix.</p> <p>step:</p> <p>(1) clustering assessment items with latent features that would best characterize the similarity in the difficulties of assessment items (feature extraction)</p> <p>(2) proposing a new skill model by assuming that the above-mentioned cluster of assessment items provides a hint for new skills (skill model construction)</p> <p>(3) searching for the best skill model by comparing multiple skill model candidates (model search)</p>","","http://eric.ed.gov/?id=ED560513","","Automation; Comparative Analysis; Correlation; data; Formative Evaluation; models; Online Courses; Skills","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RDCXSH3F","journalArticle","2014","Grunspan, Daniel Z.; Wiggins, Benjamin L.; Goodreau, Steven M.","Understanding Classrooms through Social Network Analysis: A Primer for Social Network Analysis in Education Research","CBE-Life Sciences Education","",", 1931-7913","10.1187/cbe.13-08-0162","http://www.lifescied.org/content/13/2/167","Social interactions between students are a major and underexplored part of undergraduate education. Understanding how learning relationships form in undergraduate classrooms, as well as the impacts these relationships have on learning outcomes, can inform educators in unique ways and improve educational reform. Social network analysis (SNA) provides the necessary tool kit for investigating questions involving relational data. We introduce basic concepts in SNA, along with methods for data collection, data processing, and data analysis, using a previously collected example study on an undergraduate biology classroom as a tutorial. We conduct descriptive analyses of the structure of the network of costudying relationships. We explore generative processes that create observed study networks between students and also test for an association between network position and success on exams. We also cover practical issues, such as the unique aspects of human subjects review for network studies. Our aims are to convince readers that using SNA in classroom environments allows rich and informative analyses to take place and to provide some initial tools for doing so, in the process inspiring future educational studies incorporating relational data.","2014-06-20","2016-09-13 16:15:05","2016-09-13 16:15:05","2014-08-20 20:21:46","167-178","","2","13","","CBE Life Sci Educ","Understanding Classrooms through Social Network Analysis","","","","","","","en","","","","","www.lifescied.org","","","<p>social networks&nbsp;analysis in diverse fields entails two broad classes of hypotheses: those that seek to understand what influences the formation of relational ties in a given population (e.g., having the same major, having relational partners in common), and those that consider the influence<br />that the structure of ties has on shaping outcomes, at either the individual level (e.g., grade point average [GPA] or socioeconomic status) or the population level (e.g., graduation rates or retention in science, technology, engineering, and mathematics [STEM] disciplines).</p> <p>a network=nodes(actors)+connection</p> <p>Network density: how many links are observed in a whole network divided by the total number of links that could exist if every actor were connected to every other actor.</p> <p>Network transitivity: a value representing the likelihood of student A being tied to C, given that A is tied to B and B is tied to C.</p> <p>Network centrality:</p> <p>degree centrality&nbsp;represents the total number of connections a node has (In networks in which relations are directional, this includesmeasures of indegree and outdegree)</p> <p>closeness centrality&nbsp;focuses on how close one actor is to other actors on average, measured along geodesics</p> <p>betweenness centrality focuses on whether actors serve as bridges in the shortest paths between two actors</p> <p>eigenvector centrality places importance on being connected to other well-connected individuals (e.g. PageRank algorithm used by Google)</p> <p>This paper used a previously collected example study on an undergraduate biology classroom as a tutorial. They conducted descriptive analyses of the structure of the network of costudying relationships, explored generative processes that create observed study networks between students and also tested for an association between network position and success on exams. Authors tried to convince us that using SNA in classroom environments allows rich and informative analyses to take place.</p>","","http://www.lifescied.org/content/13/2/167","Week 2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S4ZQPXJM","book","2014","Baker, R","Big Data in Education","","","","","","","2014","2016-09-13 16:15:10","2016-09-13 16:15:10","","","","","","","","","","","","","","New York, NY","","","","","","","","","<p>visualization</p> <p>clustering</p> <p>domain structure discoreies</p> <p>prediction</p> <p>classification</p> <p>diagnostic metrics</p> <p>&nbsp;</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SNQXNPX6","webpage","2014","Groelmund, Garrett","RStudio Cheat Sheets","RStudio","","","","https://www.rstudio.com/resources/cheatsheets/","","2014-08-01","2016-09-13 16:15:07","2016-09-13 16:15:07","2016-01-19 21:17:28","","","","","","","","","","","","","","","","","","","","","","","","http://shiny.rstudio.com/articles/rm-cheatsheet.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPSTMMS5","bookSection","2006","Kay, Judy; Maisonneuve, Nicolas; Yacef, Kalina; Reimann, Peter","The Big Five and Visualisations of Team Work Activity","Intelligent Tutoring Systems","978-3-540-35159-7 978-3-540-35160-3","","","http://link.springer.com/chapter/10.1007/11774303_20","We have created a set of novel visualisations of group activity: they mirror activity of individuals and their interactions, based upon readily available authentic data. We evaluated these visualisations in the context of a semester long software development project course. We give a theoretical analysis of the design of our visualizations using the framework from the “Big 5” theory of team work as well as a qualitative study of the visualisations and the students’ reflective reports. We conclude that these visualisations provide a powerful and valuable mirroring role with potential, when well used, to help groups learn to improve their effectiveness.","2006-06-26","2016-09-13 16:15:08","2016-09-13 16:15:08","2016-09-03 19:10:12","197-206","","","","","","","","","","","Springer Berlin Heidelberg","","en","©2006 Springer-Verlag Berlin Heidelberg","","","","link.springer.com","","","<p>a set of visualizations of group activity in the form of computer-supported collaborative learning (CSCL)</p> <p>these visualizations provide a powerful and valuable mirroring role with potential, when well used, to help groups learn to improve their effectiveness.</p> <p>the “Big Five” components of teamwork: team leadership; mutual performance monitoring; backup behavior; adaptability; team orientation</p> <p>in order to fully realize this performance improvement potential, three coordinating mechanisms need to be in place: shared mental models; mutual trust; closed-loop communication</p> <p>visualizations: activity radar (presenting everyone's level of participation); interaction network (SNS); wattle tree (the size of flowers presenting the ""size"" of contribution along time; the leaves showing ticket-related actions)</p> <p>relations between the ""Big Five"" and visualizations (active radar, interaction network) P202-203 table 1-5</p> <p>relation to&nbsp; group performance (wattle tree)</p> <p>Most novel part: visualisations externalise the <strong>long-term</strong> activity of groups.</p> <p>&nbsp;The Wattle Tree has proved particularly useful because it gives the right mix of detail and high level summary over a long period.</p> <p>two&nbsp;main questions: how well the visualization; relation between patterns and outcomes</p>","","https://link.springer.com/chapter/10.1007/11774303_20","","Artificial Intelligence (incl. Robotics); Computers and Education; Information Systems Applications (incl. Internet); Multimedia Information Systems; User Interfaces and Human Computer Interaction","Ikeda, Mitsuru; Ashley, Kevin D.; Chan, Tak-Wai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U6WUZ2NT","journalArticle","2008","Baker, Ryan S. J. d; Corbett, Albert T.; Roll, Ido; Koedinger, Kenneth R.","Developing a generalizable detector of when students game the system","User Modeling and User-Adapted Interaction","","0924-1868, 1573-1391","10.1007/s11257-007-9045-6","http://link.springer.com.ezp-prod1.hul.harvard.edu/article/10.1007/s11257-007-9045-6","Some students, when working in interactive learning environments, attempt to “game the system”, attempting to succeed in the environment by exploiting properties of the system rather than by learning the material and trying to use that knowledge to answer correctly. In this paper, we present a system that can accurately detect whether a student is gaming the system, within a Cognitive Tutor mathematics curricula. Our detector also distinguishes between two distinct types of gaming which are associated with different learning outcomes. We explore this detector’s generalizability, and find that it transfers successfully to both new students and new tutor lessons.","2008-08-01","2016-09-13 16:15:06","2016-09-13 16:15:06","2015-01-16 16:33:56","287-314","","3","18","","User Model User-Adap Inter","","","","","","","","en","","","","","link.springer.com.ezp-prod1.hul.harvard.edu","","","","C:\Users\apple\AppData\Roaming\Zotero\Zotero\Profiles\jgs8l405.default\zotero\storage\W57ZXNGF\[code]Social Network Analysis.html; ","http://link.springer.com.ezp-prod1.hul.harvard.edu/article/10.1007/s11257-007-9045-6","","Behavior detection; Cognitive tutors; Education (general); Gaming the system; Generalizable models; Interactive learning environments; Latent response models; Machine learning; Management of Computing and Information Systems; Multimedia Information Systems; student modeling; User Interfaces and Human Computer Interaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UQHUAZUA","journalArticle","2010","Bowers, Alex J.","Analyzing the Longitudinal K-12 Grading Histories of Entire Cohorts of Students: Grades, Data Driven Decision Making, Dropping out and Hierarchical Cluster Analysis","Practical Assessment, Research & Evaluation","","1531-7714","","","School personnel currently lack an effective method to pattern and visually interpret disaggregated achievement data collected on students as a means to help inform decision making. This study, through the examination of longitudinal K-12 teacher assigned grading histories for entire cohorts of students from a school district (n=188), demonstrates a novel application of hierarchical cluster analysis and pattern visualization in which all data points collected on every student in a cohort can be patterned, visualized and interpreted to aid in data driven decision making by teachers and administrators. Additionally, as a proof-of-concept study, overall schooling outcomes, such as student dropout or taking a college entrance exam, are identified from the data patterns and compared to past methods of dropout identification as one example of the usefulness of the method. Hierarchical cluster analysis correctly identified over 80% of the students who dropped out using the entire student grade history patterns from either K-12 or K-8. (Contains 5 figures.)","2010-05","2016-09-13 16:15:04","2016-09-13 16:15:04","2014-09-24 19:31:29","","","7","15","","","Analyzing the Longitudinal K-12 Grading Histories of Entire Cohorts of Students","","","","","","","en","","","","","ERIC","","","<p>sample: longitudinal K-12 teacher assigned grading histories</p> <p>sample size: 188</p> <p>method: hierachical cluster analysis and pattern visualization</p> <p>result: over 80% correctness of indentifying the students who dropped out using the entire student grade history patterns from either K-12 or K-8; patterns become much more stable after grade 4</p> <p>past methods VS. HCA: Past methods of identifying students who may drop out of school have been overly reliant on regression analysis, which inherently aggregates data to the overall means within the dataset. The method here of using HCA retains the disaggregated data for each student.</p> <p>4 problems of past methods:<br />1) overly concentrated on core course failure, a point at which a student has already experienced the deleterious impact of the beginnings of school failure;<br />2) required the use of multiple variables in addition to grades, e.g. attendance, unsatisfactory behaviour... (this study only used grades);<br />3) overly focused on single grade levels (this study used longitudinal data);<br />4) overly relied on core course achievement. ""Excluding non-core course achievement information ignores the wealth of data collected on students that when analyzed longitudinally aids in the identification of students at risk of dropping out of school.""</p> <p>interesting discoveries:<br />1) low-low (score) students take less core courses at Grade 11, which is earlier than high-high students<br />2) the high-low group occurred as a change between grade 3 and 4 from an average B grade to a C+. Without knowledge of these longitudinal grading history patterns, this type of change may be overlooked in most schools. Knowledge of this seemingly small change in the data pattern in elementary school provides the information to target this narrow window of time to provide these students with additional support before they begin to experience course failure as they reach middle and high school.</p>","","http://eric.ed.gov/?id=EJ933686","","data; data analysis; Decision Making; Dropouts; Elementary School Students; Grades (Scholastic); Identification; MULTIVARIATE analysis; School Districts; Secondary School Students","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VPZ3D4MN","magazineArticle","2015","Kucirkova, Natalia; FitzGerald, Elizabeth","Zuckerberg is ploughing billions into 'personalised learning' – why?","The Conversation","","","","http://theconversation.com/zuckerberg-is-ploughing-billions-into-personalised-learning-why-51940","Zuckerburg wants to plough billions into personalised learning, but his way may not be the right way.","2015-12-09","2016-09-13 16:15:07","2016-09-13 16:15:07","2016-01-18 19:14:05","","","","","","","","","","","","","","","","","","","","","","<p>customized/ personalized learning: teachers “working with students to customise instruction to meet the student’s individual needs and interests”.</p> <p>be a boost for Silicon Valley but a kick in the teeth for teachers </p> <p>the danger of personalized learning</p> <p>1. professional skills VS. general specialists</p> <p>2. lack of ability to compensate</p> <p>3. children's preferences are not fixed/ de-personalized learning</p> <p>the benefit of personalized learning: afford students with ownership and relevance ---&gt; motivation</p> <p>a compromise approach: adaptive course-ware platforms</p> <p>what to consider: student needs, teachers' experience, school requirements</p>","","https://theconversation.com/zuckerberg-is-ploughing-billions-into-personalised-learning-why-51940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXCGFUM5","journalArticle","2012","Greller, Wolfgang; Drachsler, Hendrik","Translating Learning into Numbers: A Generic Framework for Learning Analytics","Journal of Educational Technology & Society","","1176-3647","","http://www.jstor.org/stable/jeductechsoci.15.3.42","ABSTRACT With the increase in available educational data, it is expected that Learning Analytics will become a powerful means to inform and support learners, teachers and their institutions in better understanding and predicting personal learning needs and performance. However, the processes and requirements behind the beneficial application of Learning and Knowledge Analytics as well as the consequences for learning and teaching are still far from being understood. In this paper, we explore the key dimensions of Learning Analytics (LA), the critical problem zones, and some potential dangers to the beneficial exploitation of educational data. We propose and discuss a generic design framework that can act as a useful guide for setting up Learning Analytics services in support of educational practice and learner guidance, in quality assurance, curriculum development, and in improving teacher effectiveness and efficiency. Furthermore, the presented article intends to inform about soft barriers and limitations of Learning Analytics. We identify the required skills and competences that make meaningful use of Learning Analytics data possible to overcome gaps in interpretation literacy among educational stakeholders. We also discuss privacy and ethical issues and suggest ways in which these issues can be addressed through policy guidelines and best practice examples.","2012","2016-09-13 16:15:08","2016-09-13 16:15:08","2016-09-03 18:55:41","42-57","","3","15","","Journal of Educational Technology & Society","Translating Learning into Numbers","","","","","","","","","","","","JSTOR","","","<p>It's a ""how to"" for LA</p> <p>6 dimensions to do LA correctly:</p> <p>1) stakeholders: data subjects (a group of learners); data clients (tutor, discussion moderator)</p> <p>2) objective: reflection (Analyse student interactions in a forum discussion, identify network connections between students, and identify isolated students to bring them back into the discussion)""The main opportunities for LA as a domain are to unveil and contextualise so far hidden information out of the educational data and prepare it for the different stakeholders.""</p> <p>3) data: protected dataset (Student interactions and posts in the discussion forum of the LMS);&nbsp; Time scale (what time frame is applied to the analysis?)</p> <p>4) Instruments:&nbsp; Pedagogic theory (socio-constructivist, hypothesis is that active participants in a discussion show better learning outcomes); Technology (Social Network Analysis (SNA), statistics); Presentation (network diagram visualisation, stats table)</p> <p>5) External limitations: Conventions (privacy, ethics); Norms (legal data protection or IPR issues); Time scale (Is the analysis post-hoc or just-in-time?)</p> <p>6)&nbsp;Internal limitations: Required competences (Interpretation: explain the result, Critical thinking: what to use)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
