"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VV4P4V43","magazineArticle","2015","Kucirkova, Natalia; FitzGerald, Elizabeth","Zuckerberg is ploughing billions into 'personalised learning' – why?","The Conversation","","","","http://theconversation.com/zuckerberg-is-ploughing-billions-into-personalised-learning-why-51940","Zuckerburg wants to plough billions into personalised learning, but his way may not be the right way.","2015-12-09","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-01-18 19:14:05","","","","","","","","","","","","","","","","","","","","","","<p>Zuckerberg discusses personalised learning in detail. He finds it most important. but there are 3 major flaws in his idea of personalised learning:</p> <ol> <li>the general content may not be delivered to students who wish to pursue personalised/specific learning.</li> <li>learner may not well know what method is well suited for him / her for learning and may choose the wrong one.</li> <li>children's preference often change and to predict content relevant to them may not be suitable.</li> </ol> <p>Personalised learning could help in giving students ownership and relevance, with motivation.</p>","","https://theconversation.com/zuckerberg-is-ploughing-billions-into-personalised-learning-why-51940","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9RNV75B6","videoRecording","2015","Georgia Tech","Feature Selection","","","","","https://www.youtube.com/watch?v=8CpRLplmdqE","","2015-02-23","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-01-18 19:18:06","","","","","","","","","","","","Youtube","","","","","","","","","","","","https://www.youtube.com/watch?v=8CpRLplmdqE","","","","","","","","","","","","","","","Udacity","","","","","","","","3:13","","","","","","","","","","","","","","","","","","","","","","","","",""
"CIPMN2BU","bookSection","2016","Hanneman, R.A.; Riddle, M.","Chapter 1: Social Network Data","Introduction to Social Network Methods","","","","http://faculty.ucr.edu/~hanneman/nettext/C1_Social_Network_Data.html","","2016-01-18","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-01-18 20:17:24","","","","","","","","","","","","","","","","","","","","","","","","http://faculty.ucr.edu/~hanneman/nettext/C1_Social_Network_Data.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KR74QN4A","webpage","2014","Groelmund, Garrett","RStudio Cheat Sheets","RStudio","","","","https://www.rstudio.com/resources/cheatsheets/","","2014-08-01","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-01-19 21:17:28","","","","","","","","","","","","","","","","","","","","","","","","http://shiny.rstudio.com/articles/rm-cheatsheet.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5JZT6UKH","conferencePaper","2013","san Pedro, Maria Ofelia; Baker, Ryan; Bowers, Alex; Heffernan, Neil","Predicting college enrollment from student interaction with an intelligent tutoring system in middle school","Educational Data Mining 2013","","","","","","2013","2016-12-15 16:28:24","2016-12-15 16:28:24","","","","","","","","","","","","","","","","","","","","","","","<p>This very interesting. to predict college enrollment from student interaction with intelligent tutoring system.</p> <p>many factors such as financial resources, family background, career aspirations and academic ability are indicative of a career goal or students choice to attend college.</p> <p>Here san pedro, Baker and Bowers worked together to predict college attendence using 3747 students data using ASSIST ment system in New England.</p> <p>Knowledge affect and behaviour models were applied to the bulky data (man so many pointer and data points) to create feature that they used to predict college enrollment. BKT and Kappa were used while building the accurate model. Logistic regression model was developed. They were successful in detecting and distinguishing students who will attend college 68.6% of the time from those who will not. Boredom, confusion and carelessness were some other important factors that played a major role in predicting these results.</p> <p>It was concluded that many factors like financial reasons, parental support, and school support, one's ability to engage were influential in predicting college enrollments.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6RB2GXFS","journalArticle","2012","Greller, Wolfgang; Drachsler, Hendrik","Translating Learning into Numbers: A Generic Framework for Learning Analytics","Journal of Educational Technology & Society","","1176-3647","","http://www.jstor.org/stable/jeductechsoci.15.3.42","ABSTRACT With the increase in available educational data, it is expected that Learning Analytics will become a powerful means to inform and support learners, teachers and their institutions in better understanding and predicting personal learning needs and performance. However, the processes and requirements behind the beneficial application of Learning and Knowledge Analytics as well as the consequences for learning and teaching are still far from being understood. In this paper, we explore the key dimensions of Learning Analytics (LA), the critical problem zones, and some potential dangers to the beneficial exploitation of educational data. We propose and discuss a generic design framework that can act as a useful guide for setting up Learning Analytics services in support of educational practice and learner guidance, in quality assurance, curriculum development, and in improving teacher effectiveness and efficiency. Furthermore, the presented article intends to inform about soft barriers and limitations of Learning Analytics. We identify the required skills and competences that make meaningful use of Learning Analytics data possible to overcome gaps in interpretation literacy among educational stakeholders. We also discuss privacy and ethical issues and suggest ways in which these issues can be addressed through policy guidelines and best practice examples.","2012","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-09-03 18:55:41","42-57","","3","15","","Journal of Educational Technology & Society","Translating Learning into Numbers","","","","","","","","","","","","JSTOR","","","<p><!--StartFragment--></p> <p>Dimensions to analyze learning: </p> <div>Stakeholders include data subjects or learners, data clients like tutor and discussion moderator</div> <div>Objectives can be</div> <div> <ul> <li>to analyse student interactions in a forum discussion&nbsp;</li> <li>identify network connections between students</li> <li>identify isolated students to bring them back into the discussion</li> </ul> </div> <div><!--StartFragment--> <div>the main opportunities for LA as a domain are discussed</div> <div>Pedagogic theory, Technology, Presentation</div> <div>External limitations were discussed like: Conventions; Norms; Time scale</div> </div> <div>Internal limitations: Required competences like Interpretation: explain the result, Critical thinking: what to use</div> <p><!--EndFragment--></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5N7Q8QQJ","bookSection","2006","Kay, Judy; Maisonneuve, Nicolas; Yacef, Kalina; Reimann, Peter","The Big Five and Visualisations of Team Work Activity","Intelligent Tutoring Systems","978-3-540-35159-7 978-3-540-35160-3","","","http://link.springer.com/chapter/10.1007/11774303_20","We have created a set of novel visualisations of group activity: they mirror activity of individuals and their interactions, based upon readily available authentic data. We evaluated these visualisations in the context of a semester long software development project course. We give a theoretical analysis of the design of our visualizations using the framework from the “Big 5” theory of team work as well as a qualitative study of the visualisations and the students’ reflective reports. We conclude that these visualisations provide a powerful and valuable mirroring role with potential, when well used, to help groups learn to improve their effectiveness.","2006-06-26","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-09-03 19:10:12","197-206","","","","","","","","","","","Springer Berlin Heidelberg","","en","©2006 Springer-Verlag Berlin Heidelberg","","","","link.springer.com","","","<p><!--StartFragment--></p> <div>Computer-supported collaborative learning (CSCL)</div> <p>“Big Five” components of teamwork:</p> <div><ol> <li>team leadership</li> <li>mutual performance monitoring</li> <li>backup behavior</li> <li>adaptability</li> <li>team orientation</li> </ol></div> <p>Visualizations like</p> <ul> <li>activity radar (presenting everyone's level of participation)</li> <li>interaction network (SNS)</li> <li>wattle tree (the size of flowers presenting the ""size"" of contribution along timethe leaves showing ticket-related actions)</li> </ul> <p>Visualisation externalises the long-term activity of groups. The Wattle Tree has proven particularly useful because it gives the right mix of detail and high level summary over a long period.</p> <p><!--EndFragment--></p>","","https://link.springer.com/chapter/10.1007/11774303_20","","Artificial Intelligence (incl. Robotics); Computers and Education; Information Systems Applications (incl. Internet); Multimedia Information Systems; User Interfaces and Human Computer Interaction","Ikeda, Mitsuru; Ashley, Kevin D.; Chan, Tak-Wai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KNITWRZ4","journalArticle","2015","Konstan, Joseph A.; Walker, J. D.; Brooks, D. Christopher; Brown, Keith; Ekstrand, Michael D.","Teaching Recommender Systems at Large Scale: Evaluation and Lessons Learned from a Hybrid MOOC","ACM Trans. Comput.-Hum. Interact.","","1073-0516","10.1145/2728171","http://doi.acm.org/10.1145/2728171","","2015-04","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-09-03 20:38:02","10:1–10:23","","2","22","","","Teaching Recommender Systems at Large Scale","","","","","","","","","","","","ACM Digital Library","","","<p>Hybrid MOOC</p> <p>Coursera</p> <p>they tracked students through courses including separating out students enrolled for credit from those enrolled only for the free, open courses. Student course completion was hard to predict, but the main factor they considered was the intent to complete.</p> <p>to this my question is if students want to complete the course is fine, but then conditions may come across where he certainly cannot. then what.</p> <p>They also examined the students who chose concepts only track and those who chose the programmed track with assignments.</p> <p>their model showed that knowledge,experience, and strong intentions influenced both measure of completion. The higher a student scored on the knowledge pre test, the greater the number of MOOCs she had taken on the past, and the stronger her intention to complete the course, the more likely was it that she would complete both writing assignments and exam questions.</p> <p>they also found that the even if the students showed a strong intend to complete the course, the results were not that strong for that and were not correlated. they also conducted a survey where they asked question if the course was helpful, 95% responded in agreement. wile in a question they asked about the length of the course 60% students responded that 14 weeks was very long for a online course.</p> <p>Final result was that predicting the completion is really hard, factors can contribute towards it but it may be different for different people.</p>","","","","learning assessment; Massively Online Open Course (MOOC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SJD6AI88","bookSection","2013","Desmarais, Michel C.; Naceur, Rhouma","A Matrix Factorization Method for Mapping Items to Skills and for Enhancing Expert-Based Q-Matrices","Artificial Intelligence in Education","978-3-642-39111-8 978-3-642-39112-5","","","http://link.springer.com/chapter/10.1007/978-3-642-39112-5_45","Uncovering the right skills behind question items is a difficult task. It requires a thorough understanding of the subject matter and of the cognitive factors that determine student performance. The skills definition, and the mapping of item to skills, require the involvement of experts. We investigate means to assist experts for this task by using a data driven, matrix factorization approach. The two mappings of items to skills, the expert on one side and the matrix factorization on the other, are compared in terms of discrepancies, and in terms of their performance when used in a linear model of skills assessment and item outcome prediction. Visual analysis shows a relatively similar pattern between the expert and the factorized mappings, although differences arise. The prediction comparison shows the factorization approach performs slightly better than the original expert Q-matrix, giving supporting evidence to the belief that the factorization mapping is valid. Implications for the use of the factorization to design better item to skills mapping are discussed.","2013-07-09","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-09-03 20:44:11","441-450","","","","","","","","","","","Springer Berlin Heidelberg","","en","©2013 Springer-Verlag Berlin Heidelberg","","","","link.springer.com","","","","","https://link.springer.com/chapter/10.1007/978-3-642-39112-5_45","","alternating least squares matrix factorization; Artificial Intelligence (incl. Robotics); Cognitive modeling; Computers and Education; Educational Technology; Information Systems Applications (incl. Internet); latent skills; Pedagogic Psychology; skills assessment; Student models; User Interfaces and Human Computer Interaction","Lane, H. Chad; Yacef, Kalina; Mostow, Jack; Pavlik, Philip","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KTIFXHND","book","2015","Matsuda, Noboru; Furukawa, Tadanobu; Bier, Norman; Faloutsos, Christos","Machine Beats Experts: Automatic Discovery of Skill Models for Data-Driven Online Course Refinement","","","","","http://eric.ed.gov/?id=ED560513","How can we automatically determine which skills must be mastered for the successful completion of an online course? Large-scale online courses (e.g., MOOCs) often contain a broad range of contents frequently intended to be a semester's worth of materials; this breadth often makes it difficult to articulate an accurate set of skills and knowledge (i.e., a skill model, or the QMatrix). We have developed an innovative method to discover skill models from the data of online courses. Our method assumes that online courses have a pre-defined skill map for which skills are associated with formative assessment items embedded throughout the online course. Our method carefully exploits correlations between various parts of student performance, as well as in the text of assessment items, to build a superior statistical model that even outperforms human experts. To evaluate our method, we compare our method with existing methods (LFA) and human engineered skill models on three Open Learning Initiative (OLI) courses at Carnegie Mellon University. The results show that (1) our method outperforms human-engineered skill models, (2) skill models discovered by our method are interpretable, and (3) our method is remarkably faster than existing methods. These results suggest that our method provides a significant contribution to the evidence-based, iterative refinement of online courses with a promising scalability. [For complete proceedings, see ED560503.]","2015-06","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-09-03 20:48:57","","","","","","","Machine Beats Experts","","","","","International Educational Data Mining Society","","en","","","","","ERIC","","","<p>MOOCs often contain a large amount of content to be mastered that is worth a semester worth of a course. Here Matsuda et al. worked and developed an innovative method to discover skills from data of online courses. The method assumes that these courses have a pr defined skill map for which skill are associated with formative assessment items embeded throughout the online course. Students performance and assessment are used to build a superior statistical model that can outperform human experts. They used open learning initiative courses and existing methods at Carnegie Mellon University.build a skill model for online courses. </p> <p><!--StartFragment-->The results show that</p> <ol> <li>their method outperforms human-engineered skill models.</li> <li>Skill models are interpretable which were discovered in this process/research</li> <li>It is a faster method than existing methods.</li> <li>Their method provides a significant contribution to the evidence-based, iterative refinement of online courses with a promising scalability.</li> <li>eEPIPHANY isan efficient, practical, and quick method to automatically discover skill models from online course data without human interaction.</li> </ol>","","http://eric.ed.gov/?id=ED560513","","Automation; Comparative Analysis; Correlation; data; Formative Evaluation; models; Online Courses; Skills","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HKMINN32","conferencePaper","2008","Cortez, Paulo; Silva, Alice Maria Gonçalves","Using data mining to predict secondary school student performance","Proceedings of 5th Annual Future Business Technology Conference","978-90-77381-39-7","","","http://repositorium.sdum.uminho.pt/handle/1822/8024","Although the educational level of the Portuguese population has improved in the last decades, the statistics keep Portugal at Europe’s tail end due to its high student failure rates. In particular, lack of success in the core classes of Mathematics and the Portuguese language is extremely serious. On the other hand, the fields of Business Intelligence (BI)/Data Mining (DM), which aim at extracting high-level knowledge from raw data, offer interesting automated tools that can aid the education domain. The present work intends to approach student achievement in secondary education using BI/DM techniques. Recent real-world data (e.g. student grades, demographic, social and school related features) was collected by using school reports and questionnaires. The two core classes (i.e. Mathematics and Portuguese) were modeled under binary/five-level classification and regression tasks. Also, four DM models (i.e. Decision Trees, Random Forest, Neural Networks and Support Vector Machines) and three input selections (e.g. with and without previous grades) were tested. The results show that a good predictive accuracy can be achieved, provided that the first and/or second school period grades are available. Although student achievement is highly influenced by past evaluations, an explanatory analysis has shown that there are also other relevant features (e.g. number of absences, parent’s job and education, alcohol consumption). As a direct outcome of this research, more efficient student prediction tools can be be developed, improving the quality of education and enhancing school resource management.","2008-04","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-09-04 01:23:19","","","","","","","","","","","","EUROSIS","Porto, Spain","eng","openAccess","","","","repositorium.sdum.uminho.pt","","","<p><!--StartFragment-->he fields of Business Intelligence (BI)/Data Mining (DM) aim at extracting high-level knowledge from raw data.</p> <p>They offer interesting automated tools that can aid the education domain as well.</p> <p>This work in the article intends to approach student achievement in secondary education using BI/DM techniques. Real-world data like student grades, demographic, social and school related features were collected by using school reports and questionnaire. The two core classes maths and portuguese were modeled under binary/five-level classification and regression tasks.</p> <p>Decision trees, random forest, neural networks and support vector machines were tested in this research.The results show that a good predictive accuracy can be achieved, provided that the first and/or second school period grades are available. it also showed that student achievement is highly influenced by past evaluations. Other relevant features e.g. number of absences, parent’s job and education, alcohol consumption also affect the grades. This research canbe used a base ground to get ideas to improve education in classrooms. As a direct outcome of this research, more efficient student prediction tools can be be developed, improving the quality of education and enhancing school resource management.<!--EndFragment--></p>","","http://repositorium.sdum.uminho.pt/handle/1822/8024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5th Annual Future Business Technology Conference","","","","","","","","","","","","","","",""
"3P7JA29R","journalArticle","2008","Baker, Ryan S. J. d; Corbett, Albert T.; Roll, Ido; Koedinger, Kenneth R.","Developing a generalizable detector of when students game the system","User Modeling and User-Adapted Interaction","","0924-1868, 1573-1391","10.1007/s11257-007-9045-6","http://link.springer.com/article/10.1007/s11257-007-9045-6","Some students, when working in interactive learning environments, attempt to “game the system”, attempting to succeed in the environment by exploiting properties of the system rather than by learning the material and trying to use that knowledge to answer correctly. In this paper, we present a system that can accurately detect whether a student is gaming the system, within a Cognitive Tutor mathematics curricula. Our detector also distinguishes between two distinct types of gaming which are associated with different learning outcomes. We explore this detector’s generalizability, and find that it transfers successfully to both new students and new tutor lessons.","2008-01-23","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-09-04 01:34:49","287-314","","3","18","","User Model User-Adap Inter","","","","","","","","en","","","","","link.springer.com","","","","","https://link.springer.com/article/10.1007/s11257-007-9045-6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FK4QTUDD","book","2014","Baker, R","Big Data in Education","","","","","","","2014","2016-12-15 16:28:24","2016-12-15 16:28:24","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MRFCC8WQ","videoRecording","2016","Georgia Tech","Cross Validation","","","","","https://www.youtube.com/watch?v=sFO2ff-gTh0","","2016-09-09","2016-12-15 16:28:24","2016-12-15 16:28:24","2016-09-09 19:37:11","","","","","","","","","","","","Youtube","","","","","","","","","","","","https://www.youtube.com/watch?v=sFO2ff-gTh0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6RI4TPES","videoRecording","2015","ColumbiaLearn","Big Data in Education 6.1 Learning Curves","","","","","https://www.youtube.com/watch?v=Mr17Z0nZUQc&feature=youtu.be","","2015-07-28","2016-12-20 16:57:37","2016-12-20 17:07:06","2016-12-20 16:57:37","","","","","","","","","","","","","","","","","","","YouTube","","","<p>video 1 <br />visualisation <br />learning curves<br /><br />Displaying information in a meaningful information<br /><br />Visualisation should <br />- show the data <br />- induce the viewerto think about the substance<br />- avoid distorting what the data have to say<br />- make large datasets coherent<br />- encourage the eye to compare different pieces of data<br />- reveal the data at several levels<br /><br />it is a big area <br /><br />some visualisations important with edu data:<br />Learning curves:<br />Classical learning curve- the student is practicing the same skill in approximately the same fashion<br /><br /><br /></p>; <p>Visualization</p> <p>Scatter plots</p> <p>Heat maps</p> <p>Parameter space maps</p> <p>You may get giant blobs or the data may be granular. In case of granular data you get single points hiding lots of data points like one point may correspond to 5 points and the other may correspond to 500,000 points just because they were lying on the same point.</p> <p>Possible solution can be to display size difference in those points: 500,000 versus 5 points may be hard to display. But if the data is somewhat granular, data points may get covered.</p> <p>Heat maps : These can be used to shoe the density of the data in specific regions. High density can be red ones and lowest density density can be blue</p> <p>These can do better with large scale data</p> <p>Whats important is to get the right box size and its ok to experiment a little.</p> <p>It can be not just a substitute for scatter plots but can be used for intensity as well as density.</p> <p>Parameter space maps</p> <ul> <li>Important special case of heat maps – used to look at the goodness of various parameters, particularly for bkt.</li> <li>Average graphs</li> <li>Is another alternative to scatter plots</li> <li>y axis shows the average value (+- 1 SD) for each value of the x axis</li> <li>Bottom line&nbsp; - lots of alternatives to scatter plots</li> <li>Make this visualization more useful for big data</li> </ul> <p>the video has a lot of different plots that are worth looking at.</p>; <p>Visualization</p> <p>State space diagrams</p> <ul> <li>Visualization of all the states that the learning system can have during a problem</li> <li>State = complete characterization of the situation.</li> <li>These diagrams are also referred to as student learning pathways or interaction networks</li> </ul> <p>State space diagrams in refraction:</p> <p>This can show single student trajectories – differentiate between successful and non successful students</p> <p>If the student goes back and forth endlessly between a small number of states, it may be because of not understanding concepts</p> <p>It can also be used to show all paths and for more complex systems &nbsp;</p> <p>In this the one above is start state</p> <p>The more thicker lines correspond to more no. of students corresponding to that line and the green dots sho the students who were successful.</p> <p>Uses of this plot</p> <ul> <li>To study specific student trajectory</li> <li>To see which paths end up being productive</li> <li>To see which parts are rare despite of being productive</li> <li>Make recommendations or hints to students based on their paths</li> </ul> <p>plots in the video give meaning to all this, please consider them. they have also been saved separately.</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","504 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
"CA5HCZ4S","videoRecording","2015","ColumbiaLearn","Big Data in Education 6.1 Learning Curves","","","","","https://www.youtube.com/watch?v=Mr17Z0nZUQc&feature=youtu.be","","2015-07-28","2016-12-20 17:08:03","2016-12-20 17:08:03","2016-12-20 17:08:03","","","","","","","","","","","","","","","","","","","YouTube","","","<p><!--StartFragment--></p> <p>video 1 <br />visualisation <br />learning curves<br /><br />Displaying information in a meaningful information<br /><br />Visualization should <br />- show the data <br />- induce the viewer to think about the substance<br />- avoid distorting what the data have to say<br />- make large data sets coherent<br />- encourage the eye to compare different pieces of data<br />- reveal the data at several levels<br /><br />it is a big area: <br />some visualizations important with edu data:<br />Learning curves:<br />Classical learning curve- the student is practicing the same skill in approximately the same fashion, completing the physics problem set, reading the same word several stories. Similar methods and considerations apply to situations where the student is recalling the same knowledge several times<br /><br />Assumptions: We have some way to measure student performance over time - speed or accuracy</p> <p>Characteristic problem, power law of learning - performance both speed and accuracy improves with a power function, may be a power function instead of exponential function'</p> <p>Radical improvement at first which slows over time towards as asymptote, passing the asymptote usually involves developing entirely new strategy</p> <p>power law of learning:</p> <ul> <li>simple domains - passing correct button on stimulus</li> <li>complex problem solving domains - maths, programming</li> <li>real world domains - cigar making is factories</li> </ul> <p>real world are rarely smooth. like normal learning, cigar eg.</p> <p>USES:</p> <ul> <li>to understand how and whether a skill is being learned across students - data shop is good for doing this</li> </ul> <p>&nbsp;</p> <p><!--EndFragment--></p>","","","","","","","","","","","","","","","","","","","","","","","","","504 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
"5QT5STP5","videoRecording","2015","ColumbiaLearn","Big Data in Education 6.4 State Space Diagrams","","","","","https://www.youtube.com/watch?v=WI1AVcpCYgk&feature=youtu.be","","2015-07-28","2016-12-20 17:08:23","2016-12-20 17:08:23","2016-12-20 17:08:23","","","","","","","","","","","","","","","","","","","YouTube","","","<p><!--StartFragment--></p> <p>Visualization</p> <p>State space diagrams</p> <ul> <li>Visualization of all the states that the learning system can have during a problem</li> <li>State = complete characterization of the situation.</li> <li>These diagrams are also referred to as student learning pathways or interaction networks</li> </ul> <p>State space diagrams in refraction:</p> <p>This can show single student trajectories – differentiate between successful and non successful students</p> <p>If the student goes back and forth endlessly between a small number of states, it may be because of not understanding concepts</p> <p>It can also be used to show all paths and for more complex systems &nbsp;</p> <p>In this the one above is start state</p> <p>The more thicker lines correspond to more no. of students corresponding to that line and the green dots sho the students who were successful.</p> <p>Uses of this plot</p> <ul> <li>To study specific student trajectory</li> <li>To see which paths end up being productive</li> <li>To see which parts are rare despite of being productive</li> <li>Make recommendations or hints to students based on their paths</li> </ul> <p>plots in the video give meaning to all this, please consider them. they have also been saved separately.</p> <p>&nbsp;</p> <p><!--EndFragment--></p>","","","","","","","","","","","","","","","","","","","","","","","","","241 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
"XZUHU453","videoRecording","2015","ColumbiaLearn","Big Data in Education 6.3 Scatter Plots","","","","","https://www.youtube.com/watch?v=oTiixxmh9-Q&feature=youtu.be","","2015-07-28","2016-12-20 17:08:47","2016-12-20 17:08:47","2016-12-20 17:08:47","","","","","","","","","","","","","","","","","","","YouTube","","","<p><!--StartFragment--></p> <p>Visualization</p> <p>Scatter plots</p> <p>Heat maps</p> <p>Parameter space maps</p> <p>You may get giant blobs or the data may be granular. In case of granular data you get single points hiding lots of data points like one point may correspond to 5 points and the other may correspond to 500,000 points just because they were lying on the same point.</p> <p>Possible solution can be to display size difference in those points: 500,000 versus 5 points may be hard to display. But if the data is somewhat granular, data points may get covered.</p> <p>Heat maps : These can be used to shoe the density of the data in specific regions. High density can be red ones and lowest density density can be blue</p> <p>These can do better with large scale data</p> <p>Whats important is to get the right box size and its ok to experiment a little.</p> <p>It can be not just a substitute for scatter plots but can be used for intensity as well as density.</p> <p>Parameter space maps</p> <ul> <li>Important special case of heat maps – used to look at the goodness of various parameters, particularly for bkt.</li> <li>Average graphs</li> <li>Is another alternative to scatter plots</li> <li>y axis shows the average value (+- 1 SD) for each value of the x axis</li> <li>Bottom line&nbsp; - lots of alternatives to scatter plots</li> <li>Make this visualization more useful for big data</li> </ul> <p>the video has a lot of different plots that are worth looking at.</p> <p><!--EndFragment--></p>","","","","","","","","","","","","","","","","","","","","","","","","","406 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
"F2IHRVVA","webpage","","","Big Data in Education 6.1 Learning Curves - YouTube","","","","","https://www.youtube.com/watch?v=Mr17Z0nZUQc&feature=youtu.be","","","2016-12-20 17:16:13","2016-12-20 17:16:13","2016-12-20 17:16:13","","","","","","","","","","","","","","","","","","","","","","","C:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\i9fy37yd.default\zotero\storage\EFH4ECDP\watch.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GR9M6C7K","webpage","","","Big Data in Education 6.1 Learning Curves - YouTube","","","","","https://www.youtube.com/watch?v=Mr17Z0nZUQc&feature=youtu.be","","","2016-12-20 17:16:34","2016-12-20 17:16:34","2016-12-20 17:16:34","","","","","","","","","","","","","","","","","","","","","","","C:\Users\User\AppData\Roaming\Mozilla\Firefox\Profiles\i9fy37yd.default\zotero\storage\6XV5BQ3I\watch.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AIADC3M7","videoRecording","2015","ColumbiaLearn","Big Data in Education 7.1 Clustering","","","","","https://www.youtube.com/watch?v=mgXm3AwLxP8&feature=youtu.be","","2015-08-07","2016-12-20 17:28:19","2016-12-20 17:28:19","2016-12-20 17:28:19","","","","","","","","","","","","","","","","","","","YouTube","","","<p>CLUSTERING</p> <p>A type of Structure Discovery diagram</p> <ul> <li>You have a large number of data points</li> <li>You want to find what structure there is among the data points</li> <li>You don’t know anything a priori about the structure</li> <li>Clustering tries to find data points that group together</li> </ul> <p>Examples</p> <ul> <li>Lets say our data has two variables</li> <li>Probability the students knows the skill from bkt (pkniw)</li> <li>Unitized time</li> <li>Note clustering works for and is effective in large feature spaces</li> <li>First decide how many clusters you want</li> <li>Pick the starting values for the centeroids of the clusters</li> <li>Usually chosen randomly</li> <li>Sometimes there are good reasons to start with specific initial values</li> <li>out liers can make extra clusters</li> <li>K means clustering algorithm</li> <li>pick cluster and try solutions.</li> <li>changing the centroids can change the number of clusters</li> </ul>","","","","","","","","","","","","","","","","","","","","","","","","","820 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZP9I59VB","videoRecording","2015","ColumbiaLearn","Big Data in Education 7.2 Validation and Selection","","","","","https://www.youtube.com/watch?v=B9dvJYwBfmk&feature=youtu.be","","2015-08-07","2016-12-20 17:56:00","2016-12-20 17:56:00","2016-12-20 17:56:00","","","","","","","","","","","","","","","","","","","YouTube","","","<p>K means clustering</p> <p>how do we choose the value of k</p> <ul> <li>take each point p, find the centroid of p's cluster c</li> <li>find thedistance d from c to p</li> <li>square d to get d'</li> <li>sum all d' to get the distortion - mean squared deviation</li> <li>you can use euclidiean distance</li> <li>more clusters almost always leads to smaller distortion</li> <li>cross validation may not be really helpful</li> <li>14 ill chosen centroids is worse than 2 well chosen centroids.</li> <li>you can use bayeseien validation criterion</li> </ul> <p>try several values of k : chose the l that has best bic or aic</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","322 seconds","","","","","","","","","","","","","","","","","","","","","","","","",""
