"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DVWF6K2T","conferencePaper","2014","Clow, Doug","Data wranglers: human interpreters to help close the feedback loop","Proceedings of the Fourth International Conference on Learning Analytics And Knowledge","","","","","","2014","2016-09-13 16:05:31","2016-09-13 16:05:31","","49–53","","","","","","","","","","","ACM","","","","","","","","","","<p><a href=""http://garrettgman.github.io/tidying/"">http://garrettgman.github.io/tidying/</a></p> <p>&nbsp;<a href=""http://oro.open.ac.uk/40608/2/Clow-DataWranglers-final.pdf"">http://oro.open.ac.uk/40608/2/Clow-DataWranglers-final.pdf</a></p> <p>&nbsp;</p> <p>The aim of the Data Wranglers is to improve the learning experience</p> <p>The Data Wranglers are a group of academics who analyse data about student learning and prepare reports with actionable recommendations based on that data.</p> <p>There is a Data Wrangler for each of the OU’s seven academic Faculties, and so far as possible the Data Wranglers are selected to have an academic background close to the Faculty they are working with.</p> <p>Their role is to translate the theory described above in to practice: to act as human sense-makers, facilitating action on feedback from learners, making better sense of what that feedback means and how the data can be improved (double-loop learning), and helping to develop the Community of Practice around the use of learning analytic</p> <p>&nbsp;</p> <p>The Data Wranglers work with four main data sources:&nbsp; Survey feedback data from students, gathered at the end of their course; Activity data from the VLE/LMS (Moodle).; Delivery data about the mode of delivery and structure of courses (e.g. what use each course makes of online forums).; Aggregated completion, pass rate and demographic data.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"54KWB96W","videoRecording","2015","Georgia Tech","Feature Selection","","","","","https://www.youtube.com/watch?v=8CpRLplmdqE","","2015-02-23","2016-09-13 16:05:31","2016-09-13 16:05:31","2016-01-18 19:18:06","","","","","","","","","","","","Youtube","","","","","","","","","","","","https://www.youtube.com/watch?v=8CpRLplmdqE","","","","","","","","","","","","","","","Udacity","","","","","","","","3:13","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRDRSX28","bookSection","2016","Hanneman, R.A.; Riddle, M.","Chapter 1: Social Network Data","Introduction to Social Network Methods","","","","http://faculty.ucr.edu/~hanneman/nettext/C1_Social_Network_Data.html","","2016-01-18","2016-09-13 16:05:31","2016-09-13 16:05:31","2016-01-18 20:17:24","","","","","","","","","","","","","","","","","","","","","","","","http://faculty.ucr.edu/~hanneman/nettext/C1_Social_Network_Data.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMJNXWKV","webpage","2014","Groelmund, Garrett","RStudio Cheat Sheets","RStudio","","","","https://www.rstudio.com/resources/cheatsheets/","","2014-08-01","2016-09-13 16:05:31","2016-09-13 16:05:31","2016-01-19 21:17:28","","","","","","","","","","","","","","","","","","","","","","","","http://shiny.rstudio.com/articles/rm-cheatsheet.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TM7VGCW","journalArticle","2012","Greller, Wolfgang; Drachsler, Hendrik","Translating Learning into Numbers: A Generic Framework for Learning Analytics","Journal of Educational Technology & Society","","1176-3647","","http://www.jstor.org/stable/jeductechsoci.15.3.42","ABSTRACT With the increase in available educational data, it is expected that Learning Analytics will become a powerful means to inform and support learners, teachers and their institutions in better understanding and predicting personal learning needs and performance. However, the processes and requirements behind the beneficial application of Learning and Knowledge Analytics as well as the consequences for learning and teaching are still far from being understood. In this paper, we explore the key dimensions of Learning Analytics (LA), the critical problem zones, and some potential dangers to the beneficial exploitation of educational data. We propose and discuss a generic design framework that can act as a useful guide for setting up Learning Analytics services in support of educational practice and learner guidance, in quality assurance, curriculum development, and in improving teacher effectiveness and efficiency. Furthermore, the presented article intends to inform about soft barriers and limitations of Learning Analytics. We identify the required skills and competences that make meaningful use of Learning Analytics data possible to overcome gaps in interpretation literacy among educational stakeholders. We also discuss privacy and ethical issues and suggest ways in which these issues can be addressed through policy guidelines and best practice examples.","2012","2016-09-13 16:05:31","2016-09-13 16:05:31","2016-09-03 18:55:41","42-57","","3","15","","Journal of Educational Technology & Society","Translating Learning into Numbers","","","","","","","","","","","","JSTOR","","","<p><a href=""https://www.jstor.org/stable/pdf/jeductechsoci.15.3.42.pdf"">https://www.jstor.org/stable/pdf/jeductechsoci.15.3.42.pdf</a></p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AXBFN2QH","bookSection","2006","Kay, Judy; Maisonneuve, Nicolas; Yacef, Kalina; Reimann, Peter","The Big Five and Visualisations of Team Work Activity","Intelligent Tutoring Systems","978-3-540-35159-7 978-3-540-35160-3","","","http://link.springer.com/chapter/10.1007/11774303_20","We have created a set of novel visualisations of group activity: they mirror activity of individuals and their interactions, based upon readily available authentic data. We evaluated these visualisations in the context of a semester long software development project course. We give a theoretical analysis of the design of our visualizations using the framework from the “Big 5” theory of team work as well as a qualitative study of the visualisations and the students’ reflective reports. We conclude that these visualisations provide a powerful and valuable mirroring role with potential, when well used, to help groups learn to improve their effectiveness.","2006-06-26","2016-09-13 16:05:31","2016-09-13 16:05:31","2016-09-03 19:10:12","197-206","","","","","","","","","","","Springer Berlin Heidelberg","","en","©2006 Springer-Verlag Berlin Heidelberg","","","","link.springer.com","","","<p><a href=""http://download.springer.com/static/pdf/954/chp%253A10.1007%252F11774303_20.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Fchapter%2F10.1007%2F11774303_20&amp;token2=exp=1475595868~acl=%2Fstatic%2Fpdf%2F954%2Fchp%25253A10.1007%25252F11774303_20.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Fchapter%252F10.1007%252F11774303_20*~hmac=bc22a80e6caedf45cf6493a483b4747fd1f8943edd247c108afe832492c72267"">http://download.springer.com/static/pdf/954/chp%253A10.1007%252F11774303_20.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Fchapter%2F10.1007%2F11774303_20&amp;token2=exp=1475595868~acl=%2Fstatic%2Fpdf%2F954%2Fchp%25253A10.1007%25252F11774303_20.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Fchapter%252F10.1007%252F11774303_20*~hmac=bc22a80e6caedf45cf6493a483b4747fd1f8943edd247c108afe832492c72267</a></p> <ul> <li>need to demonstrate date graphically</li> </ul> <ul> <li>need to demonstrate a point</li> </ul> <ul> <li>but not distort the data to make a point</li> </ul> <ul> <li>description, exploration, tabulation or decoration</li> </ul>","","https://link.springer.com/chapter/10.1007/11774303_20","","Artificial Intelligence (incl. Robotics); Computers and Education; Information Systems Applications (incl. Internet); Multimedia Information Systems; User Interfaces and Human Computer Interaction","Ikeda, Mitsuru; Ashley, Kevin D.; Chan, Tak-Wai","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M7A72KQ5","journalArticle","2015","Konstan, Joseph A.; Walker, J. D.; Brooks, D. Christopher; Brown, Keith; Ekstrand, Michael D.","Teaching Recommender Systems at Large Scale: Evaluation and Lessons Learned from a Hybrid MOOC","ACM Trans. Comput.-Hum. Interact.","","1073-0516","10.1145/2728171","http://doi.acm.org/10.1145/2728171","","2015-04","2016-09-13 16:05:31","2016-09-13 16:05:31","2016-09-03 20:38:02","10:1–10:23","","2","22","","","Teaching Recommender Systems at Large Scale","","","","","","","","","","","","ACM Digital Library","","","<p>1. RESEARCH GOALS</p> <ul> <li>Do students learn in this MOOC?&nbsp;</li> <li>a face-to-face recommender systems MOOC &gt; a comparable group of MOOC students</li> <li>What demographic, background, and behavioral factors predict course completion, normalized subject matter learning gains</li> <li>What is the interaction between learning (and practicing) concept subject matter on recommender systems and learning (and practicing) the programming of that subject matter in the context of a MOOC?</li> <li>What are different types of reasons for taking this MOOC?</li> <li>Do the MOOC students retain what they learned?</li> </ul> <p>2. RESEARCH METHODS</p> <ul> <li>&nbsp;pretest-posttest nonequivalent groups design</li> <li>39 students in the face-to-face section of CSci 5980: Recommender Systems as well as approximately 4,844 students who completed a precourse survey</li> </ul> <p>3.RESULTS</p> <ul> <li>vast majority of students (72.5%) who completed the precourse survey intended to complete the entire course, rather than only certain parts, or the course material but not the assignments.</li> <li>a large majority of students (72.4%) reported that they completed as much or more of the MOOC than they had intended to.</li> <li>nearly all of the students (95.75%) who said they completed lessof the MOOC than they intended also reported that they found the experience useful nonetheless.</li> <li>knowledge, experience, and strong intentions influenced both measures of completion.</li> <li>The higher a student’s score on the knowledge pretest, the greater the number of MOOCs she had taken in the past, and the stronger her intention to complete the course, the more likely was it that she would complete both the writing assignment and exam in question.</li> <li>Result: Intention predicts completion; little else does.</li> <li>Result: Student knowledge increased</li> <li>Result: Limited data suggests that face-to-face students learned at least as much as online-only students.</li> <li>Result: Students at all incoming knowledge levels benefited similarly from the course.</li> <li>Result: Students in the programming and concepts tracks had similar gains in concepts knowledge, but programming students gained further knowledge.</li> <li>Result: Normalized knowledge gains are very difficult to predict; measures of relevant effort were strongest.</li> <li>Result: Predicting student end-of-term performance is difficult; appropriate predictor variables may be lacking.</li> <li>Result: Among students who responded to a 5-month follow-up, most student learning gains were retained after 5 months. Programming students retained more than concepts students did; very limited data on face-to-face students suggests their retention is at least as high as that of online-only students.</li> </ul> <p>4.</p>","","","","learning assessment; Massively Online Open Course (MOOC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4XWZ63U9","bookSection","2013","Desmarais, Michel C.; Naceur, Rhouma","A Matrix Factorization Method for Mapping Items to Skills and for Enhancing Expert-Based Q-Matrices","Artificial Intelligence in Education","978-3-642-39111-8 978-3-642-39112-5","","","http://link.springer.com/chapter/10.1007/978-3-642-39112-5_45","Uncovering the right skills behind question items is a difficult task. It requires a thorough understanding of the subject matter and of the cognitive factors that determine student performance. The skills definition, and the mapping of item to skills, require the involvement of experts. We investigate means to assist experts for this task by using a data driven, matrix factorization approach. The two mappings of items to skills, the expert on one side and the matrix factorization on the other, are compared in terms of discrepancies, and in terms of their performance when used in a linear model of skills assessment and item outcome prediction. Visual analysis shows a relatively similar pattern between the expert and the factorized mappings, although differences arise. The prediction comparison shows the factorization approach performs slightly better than the original expert Q-matrix, giving supporting evidence to the belief that the factorization mapping is valid. Implications for the use of the factorization to design better item to skills mapping are discussed.","2013-07-09","2016-09-13 16:05:31","2016-09-13 16:05:31","2016-09-03 20:44:11","441-450","","","","","","","","","","","Springer Berlin Heidelberg","","en","©2013 Springer-Verlag Berlin Heidelberg","","","","link.springer.com","","","<ul> <li> <h6><span style=""color: #222222; font-family: Roboto, arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">Non-n</span><strong style=""color: #222222; font-family: Roboto, arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;"">atrix</strong><span style=""color: #222222; font-family: Roboto, arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">approximation is a group of algorithms in multivariate analysis and linear algebra where a<span class=""Apple-converted-space"">&nbsp;</span></span><strong style=""color: #222222; font-family: Roboto, arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;"">matrix</strong><span style=""color: #222222; font-family: Roboto, arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;""><span class=""Apple-converted-space"">&nbsp;</span>V is factorized into (usually) two<span class=""Apple-converted-space"">&nbsp;</span></span><strong style=""color: #222222; font-family: Roboto, arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;"">matrices</strong><span style=""color: #222222; font-family: Roboto, arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;""><span class=""Apple-converted-space"">&nbsp;</span>W and H, with the property that all three<span class=""Apple-converted-space"">&nbsp;</span></span><strong style=""color: #222222; font-family: Roboto, arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff;"">matrices</strong><span style=""color: #222222; font-family: Roboto, arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;""><span class=""Apple-converted-space"">&nbsp;</span>have no negative elements.</span></h6> </li> <li><span style=""color: #222222; font-family: Roboto, arial, sans-serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;""><span style=""color: #333333; font-family: Palatino, Georgia, 'Bitstream Charter', serif; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: normal; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; display: inline !important; float: none;"">matrix factorization is to find out two (or more) matrices such that when you multiply them you will get back the original matrix</span></span></li> </ul> <p>&nbsp;</p>","; ","; https://link.springer.com/chapter/10.1007/978-3-642-39112-5_45","","alternating least squares matrix factorization; Artificial Intelligence (incl. Robotics); Cognitive modeling; Computers and Education; Educational Technology; Information Systems Applications (incl. Internet); latent skills; Pedagogic Psychology; skills assessment; Student models; User Interfaces and Human Computer Interaction","Lane, H. Chad; Yacef, Kalina; Mostow, Jack; Pavlik, Philip","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BZQE39MR","book","2015","Matsuda, Noboru; Furukawa, Tadanobu; Bier, Norman; Faloutsos, Christos","Machine Beats Experts: Automatic Discovery of Skill Models for Data-Driven Online Course Refinement","","","","","http://eric.ed.gov/?id=ED560513","How can we automatically determine which skills must be mastered for the successful completion of an online course? Large-scale online courses (e.g., MOOCs) often contain a broad range of contents frequently intended to be a semester's worth of materials; this breadth often makes it difficult to articulate an accurate set of skills and knowledge (i.e., a skill model, or the QMatrix). We have developed an innovative method to discover skill models from the data of online courses. Our method assumes that online courses have a pre-defined skill map for which skills are associated with formative assessment items embedded throughout the online course. Our method carefully exploits correlations between various parts of student performance, as well as in the text of assessment items, to build a superior statistical model that even outperforms human experts. To evaluate our method, we compare our method with existing methods (LFA) and human engineered skill models on three Open Learning Initiative (OLI) courses at Carnegie Mellon University. The results show that (1) our method outperforms human-engineered skill models, (2) skill models discovered by our method are interpretable, and (3) our method is remarkably faster than existing methods. These results suggest that our method provides a significant contribution to the evidence-based, iterative refinement of online courses with a promising scalability. [For complete proceedings, see ED560503.]","2015-06","2016-09-13 16:05:31","2016-09-13 16:05:31","2016-09-03 20:48:57","","","","","","","Machine Beats Experts","","","","","International Educational Data Mining Society","","en","","","","","ERIC","","","<p>1.</p> <ul> <li>eEPIPHANY : a matrix representing a chronological record of students’ responses to assessment items, called an A-matrix(3 dimensional)</li> </ul> <p>2.</p> <ul> <li>A - matrix: a history of attempts on individual assessment items made by individual students.</li> <li>Each attempt is a vector of binary values representing the correctness of a student’s response—0 indicates incorrect and 1 indicates correct.</li> <li>Q-matrix: goal of eEPIPHANY is to find a skill model (Q-matrix) that produces the best prediction of the A-matrix</li> </ul> <p>3.Methods:</p> <ul> <li>&nbsp;two latent-feature extraction strategies developed: (1) the Matrix Factorization (MF) strategy, and (2) the Bag-of-Words (BoW) strategy.</li> <li>MF: P-matrix: extraction strategies-&gt; a two-dimensional matrix, the P-Matrix, showing a mapping between assessment items and “skill candidates”</li> <li>&nbsp;BoW: creates the F-matrix directly from a collection of item stems (i.e., assessment item text data showing problem and feedback texts) for assessment items. That is, the assessment items are clustered by the bag-of-words method using item stems.</li> </ul> <p>4. Results</p> <ul> <li>with analyze the degree of enhancement (DoE), hypothesize that the DoE would be maximized among a skill(s) for which the accuracy of students’ performance prediction improved the most</li> <li>eEPIPHANY always yields a better skill model than the default skill model that is hand-crafted by human experts.</li> <li>As for the skill-model construction strategy, the replace strategy always discovers the best skill model</li> <li>(1) When the online course is initially implemented, we should apply eEPIPHANY with the bag-of-words strategy. (2) When the online course is actually used and student learning data are collected, then we should apply eEPIPHANY with the student data to further improve the course.</li> </ul>","","http://eric.ed.gov/?id=ED560513","","Automation; Comparative Analysis; Correlation; data; Formative Evaluation; models; Online Courses; Skills","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98S4D6PB","conferencePaper","2008","Cortez, Paulo; Silva, Alice Maria Gonçalves","Using data mining to predict secondary school student performance","Proceedings of 5th Annual Future Business Technology Conference","978-90-77381-39-7","","","http://repositorium.sdum.uminho.pt/handle/1822/8024","Although the educational level of the Portuguese population has improved in the last decades, the statistics keep Portugal at Europe’s tail end due to its high student failure rates. In particular, lack of success in the core classes of Mathematics and the Portuguese language is extremely serious. On the other hand, the fields of Business Intelligence (BI)/Data Mining (DM), which aim at extracting high-level knowledge from raw data, offer interesting automated tools that can aid the education domain. The present work intends to approach student achievement in secondary education using BI/DM techniques. Recent real-world data (e.g. student grades, demographic, social and school related features) was collected by using school reports and questionnaires. The two core classes (i.e. Mathematics and Portuguese) were modeled under binary/five-level classification and regression tasks. Also, four DM models (i.e. Decision Trees, Random Forest, Neural Networks and Support Vector Machines) and three input selections (e.g. with and without previous grades) were tested. The results show that a good predictive accuracy can be achieved, provided that the first and/or second school period grades are available. Although student achievement is highly influenced by past evaluations, an explanatory analysis has shown that there are also other relevant features (e.g. number of absences, parent’s job and education, alcohol consumption). As a direct outcome of this research, more efficient student prediction tools can be be developed, improving the quality of education and enhancing school resource management.","2008-04","2016-09-13 16:05:31","2016-11-15 16:50:08","2016-09-04 01:23:19","","","","","","","","","","","","EUROSIS","Porto, Spain","eng","openAccess","","","","repositorium.sdum.uminho.pt","","http://repositorium.sdum.uminho.pt/bitstream/1822/8024/1/student.pdf","<p>1. Purpose:</p> <ul> <li>analyze recent real-world data from two Portuguese secondary schools. Two different sources were used: mark reports and questionnaires</li> </ul> <ul> <li>collection of several demographic, social and school related attributes (e.g. student’s age, alcohol consumption, mother’s education). The aim is to predict student achievement and if possible to identify the key variables that affect educational success/failure.</li> <li>The two core classes (i.e. Mathematics and Portuguese) will be modeled under DM</li> </ul> <p>2. Data collection:</p> <ul> <li>data collected during the 2005- 2006 school year from two public schools, from the Alentejo region of Portugal.</li> <li>from two sources: school reports,&nbsp; (i.e. the three period grades and number of school absences); and questionnaires,&nbsp; (i.e. with predefined options) related to several demographic (e.g. mother’s education, family income), social/emotional (e.g. alcohol consumption) (Pritchard and Wilson 2003) and school related (e.g. number of past class failures) variables</li> </ul> <p>3. Model:</p> <ul> <li>DT</li> <li>Cross-validation</li> </ul>","","http://repositorium.sdum.uminho.pt/handle/1822/8024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5th Annual Future Business Technology Conference","","","","","","","","","","","","","","",""
"G4ZU87VK","journalArticle","2008","Baker, Ryan S. J. d; Corbett, Albert T.; Roll, Ido; Koedinger, Kenneth R.","Developing a generalizable detector of when students game the system","User Modeling and User-Adapted Interaction","","0924-1868, 1573-1391","10.1007/s11257-007-9045-6","http://link.springer.com/article/10.1007/s11257-007-9045-6","Some students, when working in interactive learning environments, attempt to “game the system”, attempting to succeed in the environment by exploiting properties of the system rather than by learning the material and trying to use that knowledge to answer correctly. In this paper, we present a system that can accurately detect whether a student is gaming the system, within a Cognitive Tutor mathematics curricula. Our detector also distinguishes between two distinct types of gaming which are associated with different learning outcomes. We explore this detector’s generalizability, and find that it transfers successfully to both new students and new tutor lessons.","2008-01-23","2016-09-13 16:05:31","2016-09-13 16:05:31","2016-09-04 01:34:49","287-314","","3","18","","User Model User-Adap Inter","","","","","","","","en","","","","","link.springer.com","","","","","https://link.springer.com/article/10.1007/s11257-007-9045-6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZR8MR5WF","book","2014","Baker, R","Big Data in Education","","","","","","","2014","2016-09-13 16:05:31","2016-09-13 16:05:31","","","","","","","","","","","","","","New York, NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EQUCIS82","videoRecording","2016","Georgia Tech","Cross Validation","","","","","https://www.youtube.com/watch?v=sFO2ff-gTh0","","2016-09-09","2016-09-13 16:05:31","2016-09-13 16:05:31","2016-09-09 19:37:11","","","","","","","","","","","","Youtube","","","","","","","","","","","","https://www.youtube.com/watch?v=sFO2ff-gTh0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PXR5GNW9","document","","","","","","","","","","","2016-09-13 16:35:42","2016-09-13 16:35:42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
